ART Link Max,ART Link Mid,Base Infectivity,Circumcision Reduced Acquire,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Dur Het,Male To Female Old,Male To Female Young,Max Infmrl F LOW,Max Infmrl F MED,Max Infmrl M LOW,Max Infmrl M MED,Max Mrtl F ME,Max Mrtl M ME,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,Pr Ex Infmrl Fem LOW,Pr Ex Infmrl Fem MED,Pr Ex Infmrl Male LOW,Pr Ex Infmrl Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,PreART Link Max,PreART Link Mid,PreART Link Min,Risk Assortivity,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: LOW Risk,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,iteration_number,likelihood,parameterization_id,run_number,sim_id
0.6385160168567883,2010.280655363538,0.002955988924242755,0.6,0.48872908544926374,0.001804925693410788,1990.6359375433995,2.730802925896316,0.7671191871149435,3.128871700374124,4.382118217713888,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.29532174860962684,2000.6056366307253,2.0337272229172356,0.0003975937962185862,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.7719247737517058,1991.6856940057223,0.0,0.570730801084916,1981.2818967068877,0.291785689517764,15.669190207381412,0.04901913223630037,18.020354015239082,0.7310111093302197,0.8,1998.2922416497618,2.563228032624883,0.000136986301369863,0,87.0880514248064,0,65326,79019132-b138-eb11-a2dd-c4346bcb7271
0.7,2010.623,0.003,0.6,0.419482,0.002177,1992.661,3.0,0.75,3.0,5.0,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.216,2001.9,2.4,0.000247,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.8,1995.78,0.0,0.570730801084916,1982.0,0.305,16.25,0.05,17.21,0.706,0.7,1996.568,3.0,0.000143856,0,85.14464796581441,1,30683,71019132-b138-eb11-a2dd-c4346bcb7271
0.7,2010.623,0.003,0.6,0.419482,0.002177,1992.661,3.0,0.75,3.0,5.0,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.216,2001.9,2.4,0.000247,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.8,1995.78,0.0,0.570730801084916,1982.0,0.305,16.25,0.05,17.21,0.706,0.7,1996.568,3.0,0.000143856,0,84.73378888301474,2,57520,70019132-b138-eb11-a2dd-c4346bcb7271
0.7058862990408298,2010.0595464839034,0.003,0.6,0.3785070078785277,0.0018974799383821499,1992.3192290298764,2.9698873687298324,0.6112244288407691,2.2241995823599243,3.251823688532275,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.16822958213854222,2002.1911712829838,1.6541525287517214,0.00021356518501433597,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.6947243427019328,2000.9802249318993,0.09902442042918952,0.570730801084916,1982.9686323294122,0.28208608375452054,16.156665376552763,0.04,16.351962332786982,0.6911193029914716,0.7053842936074781,1997.4200616083353,2.642823190443126,0.00013927706021397607,0,84.198846348356,3,17643,7a019132-b138-eb11-a2dd-c4346bcb7271
0.7,2010.623,0.003,0.6,0.419482,0.002177,1992.661,3.0,0.75,3.0,5.0,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.216,2001.9,2.4,0.000247,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.8,1995.78,0.0,0.570730801084916,1982.0,0.305,16.25,0.05,17.21,0.706,0.7,1996.568,3.0,0.000143856,0,84.02054620319414,4,14616,75019132-b138-eb11-a2dd-c4346bcb7271
0.7,2010.623,0.003,0.6,0.419482,0.002177,1992.661,3.0,0.75,3.0,5.0,1.10692173654515,1.57556541463051,1.10692173654515,1.57556541463051,1.28562619606147,1.28562619606147,1.19856115157571,2.49521604174137,1.19856115157571,2.49521604174137,0.216,2001.9,2.4,0.000247,0.439933631458661,0.281589047276393,0.562821916793434,0.0809330490991469,0.027714797858072,0.0667026984122683,0.429280025130097,0.586457725334758,0.8,1995.78,0.0,0.570730801084916,1982.0,0.305,16.25,0.05,17.21,0.706,0.7,1996.568,3.0,0.000143856,0,81.80009163116038,5,12889,f443962c-b138-eb11-a2dd-c4346bcb7271
