0,19.942300052699043
1,20.128211896673804
2,20.795345121304404
3,20.340685346048538
4,20.236228171519535
5,20.126744656952464
6,20.398263105678815
7,20.332996441064637
8,20.267656989868925
9,19.74484630500176
10,20.6782293059953
11,19.14939424577809
12,20.499377749839315
13,21.18891034409614
14,20.65519649067404
15,18.69501797624674
16,20.285202091109017
17,19.577058815309858
18,20.71030059912282
19,21.259385208407434
