0,4.860783845812239
1,4.845641999776426
2,4.874114936872825
3,4.859746763545299
4,4.859300719015155
5,4.867011312350751
6,4.84876069590446
7,4.868119463370894
8,4.854091222375125
9,4.843311204864984
10,4.8559315123917255
11,4.759717138993233
12,4.674536103320241
13,4.8817141923616365
14,4.785911615749697
15,4.7756813691613145
16,4.814290168157851
17,4.786237943337514
18,4.87782180062786
19,4.877185194270755
